"Designator","Footprint","X","Y","Rotation","Value"
"C118","PART","113.67"," 5.59","180","2.2uF"
"C119","PART","110.82"," 6.37","180","2.2uF"
"C120","PART","110.82"," 4.85","180","0.47uF"
"C122","PART","114.99","16.51","180","0.1uF"
"C123","PART","114.05","14.91","  0","0.1uF"
"C124","PART","110.87"," 7.56","  0","0.1uF"
"C125","PART","114.73","15.65","180","0.1uF"
"C126","_0402MP","106.30","17.50","180","10uF"
"C127","_0402MP","107.32","16.66","  0","10uF"
"C128","PART","109.30"," 5.94","180","0.1uF"
"C129","PART","105.87"," 8.33"," 45","10pF"
"C130","PART","106.96"," 9.35","225","10pF"
"C131","PART","105.33","13.97","180","22pF, C0G, 5%"
"C132","PART","104.85"," 9.93"," 90","22pF, C0G, 5%"
"C133","PART","105.61"," 9.93"," 90","DNP"
"C134","PART","108.86","17.58","270","9pF"
"C135","PART","113.67","16.64","270","9pF"
"C136","PART","109.07"," 4.93","  0","10nF"
"C139","PART","135.70"," 5.56","270","0.1uF"
"C140","PART","130.90"," 8.86","  0","0.1uF"
"C141","PART","133.67"," 5.59","180","2.2uF"
"C142","PART","130.82"," 6.37","180","2.2uF"
"C143","PART","130.82"," 4.85","180","0.47uF"
"C145","PART","134.99","16.51","180","0.1uF"
"C146","PART","134.05","14.91","  0","0.1uF"
"C147","PART","130.87"," 7.56","  0","0.1uF"
"C148","PART","134.73","15.65","180","0.1uF"
"C149","_0402MP","126.30","17.50","180","10uF"
"C150","_0402MP","127.32","16.66","  0","10uF"
"C151","PART","129.30"," 5.94","180","0.1uF"
"C152","PART","125.87"," 8.33"," 45","10pF"
"C153","PART","126.96"," 9.35","225","10pF"
"C154","PART","125.33","13.97","180","22pF, C0G, 5%"
"C155","PART","124.85"," 9.93"," 90","22pF, C0G, 5%"
"C156","PART","125.61"," 9.93"," 90","DNP"
"C157","PART","128.86","17.58","270","9pF"
"C158","PART","133.67","16.64","270","9pF"
"C159","PART","129.07"," 4.93","  0","10nF"
"C162","PART","155.70"," 5.56","270","0.1uF"
"C163","PART","150.90"," 8.86","  0","0.1uF"
"C164","PART","153.67"," 5.59","180","2.2uF"
"C165","PART","150.82"," 6.37","180","2.2uF"
"C166","PART","150.82"," 4.85","180","0.47uF"
"C168","PART","154.99","16.51","180","0.1uF"
"C169","PART","154.05","14.91","  0","0.1uF"
"C170","PART","150.87"," 7.56","  0","0.1uF"
"C171","PART","154.73","15.65","180","0.1uF"
"C172","_0402MP","146.30","17.50","180","10uF"
"C173","_0402MP","147.32","16.66","  0","10uF"
"C174","PART","149.30"," 5.94","180","0.1uF"
"C175","PART","145.87"," 8.33"," 45","10pF"
"C176","PART","146.96"," 9.35","225","10pF"
"C177","PART","145.33","13.97","180","22pF, C0G, 5%"
"C178","PART","144.85"," 9.93"," 90","22pF, C0G, 5%"
"C179","PART","145.61"," 9.93"," 90","DNP"
"C180","PART","148.86","17.58","270","9pF"
"C181","PART","153.67","16.64","270","9pF"
"C182","PART","149.07"," 4.93","  0","10nF"
"C185","PART","15.70","25.56","270","0.1uF"
"C186","PART","10.90","28.86","  0","0.1uF"
"C187","PART","13.67","25.59","180","2.2uF"
"C188","PART","10.82","26.37","180","2.2uF"
"C189","PART","10.82","24.85","180","0.47uF"
"C191","PART","14.99","36.51","180","0.1uF"
"C192","PART","14.05","34.91","  0","0.1uF"
"C193","PART","10.87","27.56","  0","0.1uF"
"C194","PART","14.73","35.65","180","0.1uF"
"C195","_0402MP"," 6.30","37.50","180","10uF"
"C196","_0402MP"," 7.32","36.66","  0","10uF"
"C197","PART"," 9.30","25.94","180","0.1uF"
"C198","PART"," 5.87","28.33"," 45","10pF"
"C199","PART"," 6.96","29.35","225","10pF"
"C200","PART"," 5.33","33.97","180","22pF, C0G, 5%"
"C201","PART"," 4.85","29.93"," 90","22pF, C0G, 5%"
"C202","PART"," 5.61","29.93"," 90","DNP"
"C203","PART"," 8.86","37.58","270","9pF"
"C204","PART","13.67","36.64","270","9pF"
"C205","PART"," 9.07","24.93","  0","10nF"
"C208","PART","35.70","25.56","270","0.1uF"
"C209","PART","30.90","28.86","  0","0.1uF"
"C210","PART","33.67","25.59","180","2.2uF"
"C211","PART","30.82","26.37","180","2.2uF"
"C212","PART","30.82","24.85","180","0.47uF"
"C214","PART","34.99","36.51","180","0.1uF"
"C215","PART","34.05","34.91","  0","0.1uF"
"C216","PART","30.87","27.56","  0","0.1uF"
"C217","PART","34.73","35.65","180","0.1uF"
"C218","_0402MP","26.30","37.50","180","10uF"
"C219","_0402MP","27.32","36.66","  0","10uF"
"C220","PART","29.30","25.94","180","0.1uF"
"C221","PART","25.87","28.33"," 45","10pF"
"C222","PART","26.96","29.35","225","10pF"
"C223","PART","25.33","33.97","180","22pF, C0G, 5%"
"C224","PART","24.85","29.93"," 90","22pF, C0G, 5%"
"C225","PART","25.61","29.93"," 90","DNP"
"C226","PART","28.86","37.58","270","9pF"
"C227","PART","33.67","36.64","270","9pF"
"C228","PART","29.07","24.93","  0","10nF"
"C231","PART","55.70","25.56","270","0.1uF"
"C232","PART","50.90","28.86","  0","0.1uF"
"C233","PART","53.67","25.59","180","2.2uF"
"C234","PART","50.82","26.37","180","2.2uF"
"C235","PART","50.82","24.85","180","0.47uF"
"C237","PART","54.99","36.51","180","0.1uF"
"C238","PART","54.05","34.91","  0","0.1uF"
"C239","PART","50.87","27.56","  0","0.1uF"
"C240","PART","54.73","35.65","180","0.1uF"
"C241","_0402MP","46.30","37.50","180","10uF"
"C242","_0402MP","47.32","36.66","  0","10uF"
"C243","PART","49.30","25.94","180","0.1uF"
"C244","PART","45.87","28.33"," 45","10pF"
"C245","PART","46.96","29.35","225","10pF"
"C246","PART","45.33","33.97","180","22pF, C0G, 5%"
"C247","PART","44.85","29.93"," 90","22pF, C0G, 5%"
"C248","PART","45.61","29.93"," 90","DNP"
"C249","PART","48.86","37.58","270","9pF"
"C250","PART","53.67","36.64","270","9pF"
"C251","PART","49.07","24.93","  0","10nF"
"C254","PART","75.70","25.56","270","0.1uF"
"C255","PART","70.90","28.86","  0","0.1uF"
"C256","PART","73.67","25.59","180","2.2uF"
"C257","PART","70.82","26.37","180","2.2uF"
"C258","PART","70.82","24.85","180","0.47uF"
"C260","PART","74.99","36.51","180","0.1uF"
"C261","PART","74.05","34.91","  0","0.1uF"
"C262","PART","70.87","27.56","  0","0.1uF"
"C263","PART","74.73","35.65","180","0.1uF"
"C264","_0402MP","66.30","37.50","180","10uF"
"C265","_0402MP","67.32","36.66","  0","10uF"
"C266","PART","69.30","25.94","180","0.1uF"
"C267","PART","65.87","28.33"," 45","10pF"
"C268","PART","66.96","29.35","225","10pF"
"C269","PART","65.33","33.97","180","22pF, C0G, 5%"
"C270","PART","64.85","29.93"," 90","22pF, C0G, 5%"
"C271","PART","65.61","29.93"," 90","DNP"
"C272","PART","68.86","37.58","270","9pF"
